,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,PowerConsumption,IndoorGPSx,IndoorGPSy,Phase,Phase_compressed,Production
6562,2021-11-26 09:30:43,0.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,6452.0,0.0,0.0,2113.57,-0.321,1.886,13,2,0
3321,2021-11-26 09:30:44,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,13.0,9100.0,6400.0,0.0,0.0,2174.83,-0.317,1.873,13,2,0
3322,2021-11-26 09:30:46,0.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,16.0,2979.0,6399.0,0.0,0.0,1763.66,-0.306,1.843,13,2,0
5866,2021-11-26 09:30:47,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,9.666666666666666,6039.5,6399.0,0.0,0.0,1775.75,-0.305,1.827,13,2,0
6240,2021-11-26 09:30:48,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,14.5,58.0,6399.0,0.0,0.0,1957.93,-0.281,1.824,13,2,0
3323,2021-11-26 09:30:49,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,46.0,1518.5,6399.0,0.0,0.0,1958.32,-0.301,1.885,13,2,0
3324,2021-11-26 09:30:51,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6399.0,0.0,0.0,1950.52,-0.154,1.847,13,2,0
3325,2021-11-26 09:30:52,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,63.0,180.0,6400.0,0.0,0.0,2089.78,-0.259,1.917,13,2,0
6563,2021-11-26 09:30:53,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6400.0,0.0,0.0,1950.52,-0.301,1.901,13,2,0
6766,2021-11-26 09:30:55,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6399.0,0.0,0.0,1955.59,-0.316,1.884,13,2,0
3326,2021-11-26 09:30:56,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6399.0,0.0,0.0,1949.74,-0.322,1.883,13,2,0
3327,2021-11-26 09:30:57,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6400.0,0.0,0.0,1926.32,-0.327,1.875,13,2,0
3328,2021-11-26 09:30:59,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6399.0,0.0,0.0,1957.93,-0.322,1.871,13,2,0
3329,2021-11-26 09:31:00,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6400.0,0.0,0.0,1933.35,-0.336,1.875,13,2,0
3330,2021-11-26 09:31:03,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6400.0,0.0,0.0,1949.35,-0.331,1.861,13,2,0
3331,2021-11-26 09:31:07,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6399.0,0.0,0.0,1927.5,-0.345,1.869,13,2,0
3332,2021-11-26 09:31:09,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,180.0,6400.0,0.0,0.0,1951.3,-0.345,1.866,13,2,0
3333,2021-11-26 09:31:10,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1946.23,-0.337,1.866,13,2,0
3334,2021-11-26 09:31:13,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1943.89,-0.348,1.881,13,2,0
6241,2021-11-26 09:31:15,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,80.66666666666667,182.0,6400.0,0.0,0.0,2094.86,-0.355,1.887,13,2,0
3335,2021-11-26 09:31:16,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,2528.27,-0.353,1.881,13,2,0
3336,2021-11-26 09:31:18,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1945.06,-0.363,1.882,13,2,0
3337,2021-11-26 09:31:21,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1952.08,-0.362,1.885,13,2,0
6041,2021-11-26 09:31:22,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1952.08,-0.355,1.885,13,2,0
3338,2021-11-26 09:31:23,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1954.42,-0.362,1.905,13,2,0
3339,2021-11-26 09:31:24,0.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,81.0,182.0,6400.0,0.0,0.0,1961.44,-0.379,1.944,13,2,0
3340,2021-11-26 09:31:26,0.0,3.0,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.0,0.0,0.0,0.0,1454.7,-0.367,1.916,13,2,0
5867,2021-11-26 09:31:28,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,121.33333333333331,0.0,0.0,0.0,2434.25,-0.364,1.996,13,2,0
6242,2021-11-26 09:31:29,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,5000.0,0.0,0.0,0.0,2549.33,-0.361,2.019,13,2,0
3341,2021-11-26 09:31:30,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,2500.0,0.0,0.0,0.0,2386.26,-0.364,2.029,13,2,0
3342,2021-11-26 09:31:31,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,5000.0,0.0,0.0,0.0,2397.19,-0.342,2.046,13,2,0
3343,2021-11-26 09:31:32,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,2381.58,-0.364,2.032,13,2,0
6564,2021-11-26 09:31:33,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,2500.0,0.0,0.0,0.0,2406.94,-0.322,1.948,13,2,0
3344,2021-11-26 09:31:34,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,2518.12,-0.215,1.935,13,2,0
3345,2021-11-26 09:31:37,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,937.41,-0.312,2.145,13,2,0
3346,2021-11-26 09:31:39,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,941.313,-0.163,1.961,13,2,0
3347,2021-11-26 09:31:40,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,940.14,-0.229,2.13,22,6,0
3348,2021-11-26 09:31:45,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,1028.69,-0.3,2.054,22,6,0
3349,2021-11-26 09:31:47,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,909.32,-0.379,2.084,22,6,0
6767,2021-11-26 09:31:49,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,947.94,-0.405,2.094,22,6,0
3350,2021-11-26 09:31:50,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,923.37,-0.411,2.103,22,6,0
3351,2021-11-26 09:31:51,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,934.68,-0.424,2.133,22,6,0
3352,2021-11-26 09:31:53,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,937.027,-0.422,2.126,22,6,0
3353,2021-11-26 09:31:55,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,934.68,-0.432,2.15,22,6,0
3354,2021-11-26 09:31:57,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,1062.64,-0.44,2.141,22,6,0
3355,2021-11-26 09:31:59,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,917.52,-0.456,2.257,22,6,0
3356,2021-11-26 09:32:00,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,931.56,-0.437,2.264,22,6,0
3357,2021-11-26 09:32:03,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,932.727,-0.399,2.216,22,6,0
3358,2021-11-26 09:32:04,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,925.7,-0.401,2.249,22,6,0
3359,2021-11-26 09:32:07,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,928.05,-0.199,2.002,22,6,0
3360,2021-11-26 09:32:10,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,947.94,-0.113,1.896,22,6,0
3361,2021-11-26 09:32:12,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,929.22,-0.231,1.934,22,6,0
3362,2021-11-26 09:32:17,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,939.75,-0.058,1.802,22,6,0
3363,2021-11-26 09:32:19,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,924.93,-0.28,1.913,22,6,0
3364,2021-11-26 09:32:20,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,929.22,-0.352,2.01,22,6,0
6243,2021-11-26 09:32:23,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,939.75,-0.316,1.799,22,6,0
3365,2021-11-26 09:32:24,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,921.03,-0.302,1.745,22,6,0
3366,2021-11-26 09:32:25,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,933.51,-0.344,1.849,22,6,0
3367,2021-11-26 09:32:27,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,926.88,-0.365,1.905,22,6,0
3368,2021-11-26 09:32:28,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,930.0,-0.393,1.993,22,6,0
6565,2021-11-26 09:32:29,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,929.22,-0.402,2.033,22,6,0
3369,2021-11-26 09:32:31,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,918.293,-0.419,2.088,16,3,0
3370,2021-11-26 09:32:33,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,1898.25,-0.421,2.086,16,3,0
3371,2021-11-26 09:32:35,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,932.73,-0.365,1.893,16,3,0
3372,2021-11-26 09:32:37,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,920.64,-0.451,1.883,16,3,0
3373,2021-11-26 09:32:39,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,921.42,-0.202,1.718,16,3,0
3374,2021-11-26 09:32:41,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,943.267,-0.077,1.677,16,3,0
6768,2021-11-26 09:32:43,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,935.46,-0.095,1.807,16,3,0
6566,2021-11-26 09:32:45,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,0.0,0.0,0.0,0.0,2936.7,-0.111,1.79,16,3,0
3375,2021-11-26 09:32:47,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,56.0,0.0,0.0,0.0,0.0,2362.46,-0.211,1.929,16,3,0
3376,2021-11-26 09:32:49,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2344.13,-0.395,1.948,16,3,0
5868,2021-11-26 09:32:50,0.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,48.0,0.0,0.0,0.0,0.0,2349.98,-0.404,2.04,13,2,0
3377,2021-11-26 09:32:51,0.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,0.0,6407.0,0.0,0.0,2215.39,-0.282,1.919,13,2,0
3378,2021-11-26 09:32:52,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,17.0,2450.0,6400.0,0.0,0.0,2241.14,-0.155,1.934,13,2,0
3379,2021-11-26 09:32:55,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2749.06,-0.143,2.013,13,2,0
5869,2021-11-26 09:32:56,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,52.66666666666666,891.6666666666666,6400.0,0.0,0.0,2731.5,-0.078,1.88,13,2,0
3380,2021-11-26 09:32:58,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6399.0,0.0,0.0,2773.64,-0.129,1.702,13,2,0
3381,2021-11-26 09:32:59,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2757.26,-0.262,1.944,13,2,0
3382,2021-11-26 09:33:00,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2766.62,-0.338,2.066,13,2,0
3383,2021-11-26 09:33:02,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2752.57,-0.201,2.059,13,2,0
3384,2021-11-26 09:33:05,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2760.76,-0.187,2.085,13,2,0
3385,2021-11-26 09:33:07,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2757.25,-0.239,2.04,13,2,0
3386,2021-11-26 09:33:11,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2752.57,-0.058,2.023,13,2,0
6770,2021-11-26 09:33:12,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2740.86,-0.031,1.849,13,2,0
3387,2021-11-26 09:33:13,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2759.59,-0.016,1.883,13,2,0
3388,2021-11-26 09:33:15,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6399.0,0.0,0.0,2746.72,-0.09,1.901,13,2,0
6771,2021-11-26 09:33:17,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6399.0,0.0,0.0,2754.91,-0.033,1.739,13,2,0
3389,2021-11-26 09:33:18,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2761.93,-0.031,1.766,13,2,0
3390,2021-11-26 09:33:19,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,2744.38,-0.016,1.774,13,2,0
3391,2021-11-26 09:33:21,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6400.0,0.0,0.0,3111.86,-0.118,1.906,13,2,0
3392,2021-11-26 09:33:23,1.0,2.0,2.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6399.0,0.0,0.0,-3562.45,-0.039,1.932,13,2,0
5870,2021-11-26 09:33:24,1.0,3.0,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,225.0,6399.0,0.0,0.0,2346.86,-0.169,1.959,13,2,0
3393,2021-11-26 09:33:25,0.0,3.0,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2352.32,-0.233,1.963,13,2,0
3394,2021-11-26 09:33:27,0.0,3.0,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,5000.0,0.0,0.0,0.0,2396.02,-0.278,1.999,13,2,0
3395,2021-11-26 09:33:29,0.0,3.0,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,2385.09,-0.327,1.969,4,1,0
5871,2021-11-26 09:33:30,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.333333333333336,1666.6666666666667,0.0,0.0,0.0,951.45,-0.18,1.8,4,1,0
6244,2021-11-26 09:33:31,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,916.35,-0.236,1.819,4,1,0
3396,2021-11-26 09:33:32,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,917.517,-0.3,1.878,4,1,0
3397,2021-11-26 09:33:35,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,941.7,-0.16,1.983,4,1,0
3398,2021-11-26 09:33:37,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,925.71,-0.131,2.136,4,1,0
3399,2021-11-26 09:33:39,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,931.56,-0.332,2.104,4,1,0
3400,2021-11-26 09:33:41,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,1210.09,-0.423,2.147,4,1,0
3401,2021-11-26 09:33:43,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,937.797,-0.436,2.146,4,1,0
3402,2021-11-26 09:33:45,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,924.54,-0.438,2.175,4,1,0
3403,2021-11-26 09:33:48,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,926.87,-0.397,2.276,4,1,0
6772,2021-11-26 09:33:51,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,931.17,-0.377,2.389,4,1,0
3404,2021-11-26 09:33:52,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,930.39,-0.368,2.317,4,1,0
3405,2021-11-26 09:33:53,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,1778.87,-0.383,2.328,4,1,0
3406,2021-11-26 09:33:55,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,933.9,-0.453,1.954,4,1,0
3407,2021-11-26 09:33:57,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,933.897,-0.524,1.784,4,1,0
3408,2021-11-26 09:33:59,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,930.78,-0.401,1.82,4,1,0
3409,2021-11-26 09:34:01,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,926.49,-0.614,1.739,4,1,0
3410,2021-11-26 09:34:03,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,933.51,-0.474,1.756,4,1,0
6773,2021-11-26 09:34:05,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,1981.73,-0.309,1.814,4,1,0
3411,2021-11-26 09:34:06,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,931.56,-0.349,1.884,4,1,0
3412,2021-11-26 09:34:07,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,930.397,-0.339,1.82,4,1,0
3413,2021-11-26 09:34:09,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,919.86,-0.395,1.957,4,1,0
3414,2021-11-26 09:34:11,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,925.71,-0.408,1.943,4,1,0
3415,2021-11-26 09:34:13,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,919.86,-0.345,1.9,4,1,0
3416,2021-11-26 09:34:15,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,929.22,-0.401,2.147,4,1,0
3417,2021-11-26 09:34:17,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,1646.62,-0.422,2.106,4,1,0
3418,2021-11-26 09:34:19,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.0,0.0,0.0,0.0,0.0,922.2,-0.634,1.713,4,1,0
